item_id,stage,milestone_id,org_id,outcome,first_fired.process_tracked,first_fired.hollow_owner,first_fired.gate_unassigned,first_fired.cross_org,first_fired.prior_slip,first_fired.org_overcommitted,first_fired.late_target
k8s:kep-1602,beta,k8s:v1.22,k8s:sig-instrumentation,slipped,,,,2021-05-17T23:59:59+00:00,2021-05-17T23:59:59+00:00,2021-05-17T23:59:59+00:00,2021-05-17T23:59:59+00:00
k8s:kep-1693,stable,k8s:v1.22,k8s:sig-api-machinery,shipped,,,,2021-05-17T23:59:59+00:00,2021-05-17T23:59:59+00:00,2021-05-17T23:59:59+00:00,2021-05-17T23:59:59+00:00
k8s:kep-1710,stable,k8s:v1.22,k8s:sig-storage,slipped,2021-04-26T23:59:59+00:00,2021-04-26T23:59:59+00:00,2021-06-14T23:59:59+00:00,2021-04-26T23:59:59+00:00,,2021-05-10T23:59:59+00:00,
k8s:kep-1739,stable,k8s:v1.22,k8s:sig-cluster-lifecycle,dropped,2021-04-26T23:59:59+00:00,2021-04-26T23:59:59+00:00,2021-06-14T23:59:59+00:00,,,,
k8s:kep-1748,stable,k8s:v1.22,k8s:sig-instrumentation,slipped,2021-04-26T23:59:59+00:00,2021-04-26T23:59:59+00:00,2021-06-14T23:59:59+00:00,2021-04-26T23:59:59+00:00,,2021-04-26T23:59:59+00:00,
k8s:kep-1769,beta,k8s:v1.22,k8s:sig-node,unresolved,2021-04-26T23:59:59+00:00,2021-04-26T23:59:59+00:00,,,2021-04-26T23:59:59+00:00,2021-04-26T23:59:59+00:00,
k8s:kep-1790,alpha,k8s:v1.22,k8s:sig-storage,slipped,,,,2021-05-17T23:59:59+00:00,2021-05-17T23:59:59+00:00,2021-05-17T23:59:59+00:00,2021-05-17T23:59:59+00:00
k8s:kep-1797,stable,k8s:v1.22,k8s:sig-node,shipped,2021-04-26T23:59:59+00:00,2021-04-26T23:59:59+00:00,,2021-04-26T23:59:59+00:00,2021-04-26T23:59:59+00:00,2021-04-26T23:59:59+00:00,
k8s:kep-1845,stable,k8s:v1.22,k8s:sig-storage,unresolved,2021-04-26T23:59:59+00:00,2021-04-26T23:59:59+00:00,2021-06-14T23:59:59+00:00,2021-04-26T23:59:59+00:00,,2021-05-10T23:59:59+00:00,
k8s:kep-1847,alpha,k8s:v1.22,k8s:sig-apps,slipped,,,,2021-05-17T23:59:59+00:00,2021-05-17T23:59:59+00:00,2021-05-17T23:59:59+00:00,2021-05-17T23:59:59+00:00
k8s:kep-1855,stable,k8s:v1.22,k8s:sig-storage,unresolved,2021-05-17T23:59:59+00:00,,,2021-05-17T23:59:59+00:00,,2021-05-17T23:59:59+00:00,2021-05-17T23:59:59+00:00
k8s:kep-1860,beta,k8s:v1.22,k8s:sig-network,slipped,2021-04-26T23:59:59+00:00,2021-04-26T23:59:59+00:00,2021-06-14T23:59:59+00:00,2021-04-26T23:59:59+00:00,,2021-04-26T23:59:59+00:00,
k8s:kep-1864,beta,k8s:v1.22,k8s:sig-network,unresolved,,2021-07-05T23:59:59+00:00,,2021-05-10T23:59:59+00:00,2021-05-10T23:59:59+00:00,2021-05-10T23:59:59+00:00,2021-05-10T23:59:59+00:00
k8s:kep-1867,stable,k8s:v1.22,k8s:sig-node,shipped,2021-04-26T23:59:59+00:00,2021-04-26T23:59:59+00:00,2021-06-14T23:59:59+00:00,,,2021-04-26T23:59:59+00:00,
k8s:kep-1923,beta,k8s:v1.22,k8s:sig-scheduling,exception_granted,2021-04-26T23:59:59+00:00,2021-04-26T23:59:59+00:00,,,,2021-05-24T23:59:59+00:00,
k8s:kep-1933,stable,k8s:v1.22,k8s:sig-security,slipped,2021-04-26T23:59:59+00:00,2021-04-26T23:59:59+00:00,2021-06-14T23:59:59+00:00,2021-04-26T23:59:59+00:00,,,
k8s:kep-1959,beta,k8s:v1.22,k8s:sig-cloud-provider,unresolved,,,,2021-05-17T23:59:59+00:00,,2021-05-17T23:59:59+00:00,2021-05-17T23:59:59+00:00
k8s:kep-1965,stable,k8s:v1.22,k8s:sig-api-machinery,unresolved,2021-04-26T23:59:59+00:00,2021-04-26T23:59:59+00:00,2021-06-14T23:59:59+00:00,,,2021-05-17T23:59:59+00:00,
k8s:kep-1967,beta,k8s:v1.22,k8s:sig-node,unresolved,2021-04-26T23:59:59+00:00,2021-06-14T23:59:59+00:00,,2021-04-26T23:59:59+00:00,2021-04-26T23:59:59+00:00,2021-04-26T23:59:59+00:00,
k8s:kep-1981,alpha,k8s:v1.22,k8s:sig-windows,shipped,,,,2021-05-10T23:59:59+00:00,2021-05-10T23:59:59+00:00,2021-05-10T23:59:59+00:00,2021-05-10T23:59:59+00:00
k8s:kep-2025,beta,k8s:v1.22,k8s:sig-cloud-provider,unresolved,2021-04-26T23:59:59+00:00,2021-04-26T23:59:59+00:00,2021-06-14T23:59:59+00:00,2021-04-26T23:59:59+00:00,,2021-05-17T23:59:59+00:00,
k8s:kep-2040,beta,k8s:v1.22,k8s:sig-node,slipped,2021-04-26T23:59:59+00:00,2021-04-26T23:59:59+00:00,,,2021-04-26T23:59:59+00:00,2021-04-26T23:59:59+00:00,
k8s:kep-2053,stable,k8s:v1.22,k8s:sig-node,slipped,2021-04-26T23:59:59+00:00,2021-04-26T23:59:59+00:00,2021-06-14T23:59:59+00:00,,,2021-04-26T23:59:59+00:00,
k8s:kep-2079,beta,k8s:v1.22,k8s:sig-network,shipped,2021-04-26T23:59:59+00:00,2021-04-26T23:59:59+00:00,,,,2021-04-26T23:59:59+00:00,
k8s:kep-2086,beta,k8s:v1.22,k8s:sig-network,exception_granted,2021-04-26T23:59:59+00:00,2021-04-26T23:59:59+00:00,,,,2021-04-26T23:59:59+00:00,
k8s:kep-2133,beta,k8s:v1.22,k8s:sig-node,slipped,,2021-07-05T23:59:59+00:00,,2021-05-17T23:59:59+00:00,2021-05-17T23:59:59+00:00,2021-05-17T23:59:59+00:00,2021-05-17T23:59:59+00:00
k8s:kep-2161,stable,k8s:v1.22,k8s:sig-api-machinery,shipped,2021-04-26T23:59:59+00:00,2021-04-26T23:59:59+00:00,,2021-04-26T23:59:59+00:00,2021-04-26T23:59:59+00:00,2021-05-17T23:59:59+00:00,
k8s:kep-2185,beta,k8s:v1.22,k8s:sig-apps,shipped,2021-04-26T23:59:59+00:00,,,2021-04-26T23:59:59+00:00,,2021-05-17T23:59:59+00:00,
k8s:kep-2214,beta,k8s:v1.22,k8s:sig-apps,shipped,2021-04-26T23:59:59+00:00,2021-06-28T23:59:59+00:00,,,,2021-05-17T23:59:59+00:00,
k8s:kep-2232,beta,k8s:v1.22,k8s:sig-apps,shipped,2021-04-26T23:59:59+00:00,2021-06-28T23:59:59+00:00,,,,2021-05-17T23:59:59+00:00,
k8s:kep-2238,beta,k8s:v1.22,k8s:sig-node,exception_granted,2021-04-26T23:59:59+00:00,,,,,2021-04-26T23:59:59+00:00,
k8s:kep-2249,beta,k8s:v1.22,k8s:sig-scheduling,shipped,2021-04-26T23:59:59+00:00,2021-07-05T23:59:59+00:00,,2021-04-26T23:59:59+00:00,,2021-05-24T23:59:59+00:00,
k8s:kep-2255,beta,k8s:v1.22,k8s:sig-apps,shipped,2021-04-26T23:59:59+00:00,2021-07-05T23:59:59+00:00,,,,2021-05-17T23:59:59+00:00,
k8s:kep-2258,alpha,k8s:v1.22,k8s:sig-windows,slipped,,2021-05-10T23:59:59+00:00,,2021-05-10T23:59:59+00:00,,2021-05-10T23:59:59+00:00,2021-05-10T23:59:59+00:00
k8s:kep-2307,alpha,k8s:v1.22,k8s:sig-apps,shipped,2021-04-26T23:59:59+00:00,,,,2021-04-26T23:59:59+00:00,2021-05-17T23:59:59+00:00,
k8s:kep-2317,alpha,k8s:v1.22,k8s:sig-storage,shipped,,,,,2021-05-10T23:59:59+00:00,2021-05-10T23:59:59+00:00,2021-05-10T23:59:59+00:00
k8s:kep-2365,beta,k8s:v1.22,k8s:sig-network,shipped,2021-04-26T23:59:59+00:00,2021-04-26T23:59:59+00:00,,,,2021-04-26T23:59:59+00:00,
k8s:kep-2400,alpha,k8s:v1.22,k8s:sig-node,unresolved,,,,,,2021-05-17T23:59:59+00:00,2021-05-17T23:59:59+00:00
k8s:kep-2403,beta,k8s:v1.22,k8s:sig-node,slipped,2021-04-26T23:59:59+00:00,2021-04-26T23:59:59+00:00,2021-06-14T23:59:59+00:00,,,2021-04-26T23:59:59+00:00,
k8s:kep-2413,alpha,k8s:v1.22,k8s:sig-node,shipped,,,,2021-05-17T23:59:59+00:00,,2021-05-17T23:59:59+00:00,2021-05-17T23:59:59+00:00
k8s:kep-2433,beta,k8s:v1.22,k8s:sig-network,slipped,2021-04-26T23:59:59+00:00,2021-04-26T23:59:59+00:00,,,,2021-04-26T23:59:59+00:00,
k8s:kep-2436,beta,k8s:v1.22,k8s:sig-cloud-provider,shipped,2021-04-26T23:59:59+00:00,2021-05-03T23:59:59+00:00,,2021-04-26T23:59:59+00:00,,2021-05-17T23:59:59+00:00,
k8s:kep-2464,beta,k8s:v1.22,k8s:sig-testing,slipped,2021-04-26T23:59:59+00:00,2021-04-26T23:59:59+00:00,2021-06-14T23:59:59+00:00,2021-04-26T23:59:59+00:00,,,
k8s:kep-2485,alpha,k8s:v1.22,k8s:sig-storage,unresolved,,,,2021-06-21T23:59:59+00:00,,2021-05-17T23:59:59+00:00,2021-05-17T23:59:59+00:00
k8s:kep-2558,alpha,k8s:v1.22,k8s:sig-api-machinery,unresolved,,,,2021-05-17T23:59:59+00:00,,2021-05-17T23:59:59+00:00,2021-05-17T23:59:59+00:00
k8s:kep-2568,alpha,k8s:v1.22,k8s:sig-cluster-lifecycle,shipped,2021-04-26T23:59:59+00:00,,,2021-04-26T23:59:59+00:00,,,
k8s:kep-2570,alpha,k8s:v1.22,k8s:sig-node,slipped,,,,,,2021-05-17T23:59:59+00:00,2021-05-17T23:59:59+00:00
k8s:kep-2572,alpha,k8s:v1.22,k8s:sig-release,unresolved,2021-04-26T23:59:59+00:00,,,2021-04-26T23:59:59+00:00,,,2021-04-26T23:59:59+00:00
k8s:kep-2579,alpha,k8s:v1.22,k8s:sig-auth,shipped,,,,2021-05-17T23:59:59+00:00,,2021-05-17T23:59:59+00:00,2021-05-17T23:59:59+00:00
k8s:kep-2590,alpha,k8s:v1.22,k8s:sig-cli,slipped,,,,2021-05-17T23:59:59+00:00,,2021-05-17T23:59:59+00:00,2021-05-17T23:59:59+00:00
k8s:kep-2595,alpha,k8s:v1.22,k8s:sig-network,shipped,,2021-07-05T23:59:59+00:00,,2021-05-10T23:59:59+00:00,,2021-05-10T23:59:59+00:00,2021-05-10T23:59:59+00:00
k8s:kep-2599,alpha,k8s:v1.22,k8s:sig-apps,unresolved,,,,,,2021-05-17T23:59:59+00:00,2021-05-03T23:59:59+00:00
k8s:kep-2625,alpha,k8s:v1.22,k8s:sig-node,shipped,,,,,,2021-05-17T23:59:59+00:00,2021-05-17T23:59:59+00:00
k8s:kep-2702,stable,k8s:v1.22,k8s:sig-autoscaling,slipped,,,,,,,2021-05-17T23:59:59+00:00
k8s:kep-2712,alpha,k8s:v1.22,k8s:sig-node,slipped,,,,,,2021-05-17T23:59:59+00:00,2021-05-17T23:59:59+00:00
k8s:kep-281,deprecated,k8s:v1.22,k8s:sig-node,shipped,,,2021-06-14T23:59:59+00:00,,,2021-05-17T23:59:59+00:00,2021-05-17T23:59:59+00:00
k8s:kep-541,stable,k8s:v1.22,k8s:sig-auth,shipped,2021-04-26T23:59:59+00:00,2021-07-05T23:59:59+00:00,,2021-04-26T23:59:59+00:00,2021-04-26T23:59:59+00:00,2021-05-10T23:59:59+00:00,
k8s:kep-555,stable,k8s:v1.22,k8s:sig-api-machinery,shipped,,,,2021-05-17T23:59:59+00:00,2021-05-17T23:59:59+00:00,2021-05-17T23:59:59+00:00,2021-05-17T23:59:59+00:00
k8s:kep-647,alpha,k8s:v1.22,k8s:sig-instrumentation,exception_granted,,2021-06-28T23:59:59+00:00,,2021-05-03T23:59:59+00:00,2021-05-03T23:59:59+00:00,2021-05-03T23:59:59+00:00,2021-05-03T23:59:59+00:00
k8s:kep-785,stable,k8s:v1.22,k8s:sig-scheduling,slipped,2021-04-26T23:59:59+00:00,2021-04-26T23:59:59+00:00,2021-06-14T23:59:59+00:00,2021-04-26T23:59:59+00:00,2021-04-26T23:59:59+00:00,2021-05-24T23:59:59+00:00,
k8s:kep-859,beta,k8s:v1.22,k8s:sig-cli,exception_granted,2021-04-26T23:59:59+00:00,2021-04-26T23:59:59+00:00,,2021-04-26T23:59:59+00:00,,2021-05-17T23:59:59+00:00,
k8s:kep-961,alpha,k8s:v1.22,k8s:sig-apps,slipped,,,,,,2021-05-17T23:59:59+00:00,2021-05-17T23:59:59+00:00
k8s:kep-1040,stable,k8s:v1.23,k8s:sig-api-machinery,slipped,2021-08-23T23:59:59+00:00,,2021-10-25T23:59:59+00:00,2021-08-23T23:59:59+00:00,2021-08-23T23:59:59+00:00,2021-09-13T23:59:59+00:00,
k8s:kep-1287,alpha,k8s:v1.23,k8s:sig-node,slipped,,2021-11-08T23:59:59+00:00,,2021-09-13T23:59:59+00:00,2021-09-13T23:59:59+00:00,2021-09-13T23:59:59+00:00,2021-09-13T23:59:59+00:00
k8s:kep-1440,alpha,k8s:v1.23,k8s:sig-cli,shipped,,2021-11-01T23:59:59+00:00,,,,2021-09-13T23:59:59+00:00,2021-09-13T23:59:59+00:00
k8s:kep-1472,stable,k8s:v1.23,k8s:sig-storage,slipped,2021-08-23T23:59:59+00:00,2021-10-11T23:59:59+00:00,2021-10-25T23:59:59+00:00,2021-08-23T23:59:59+00:00,,2021-09-06T23:59:59+00:00,
k8s:kep-1495,beta,k8s:v1.23,k8s:sig-storage,slipped,2021-08-23T23:59:59+00:00,2021-08-23T23:59:59+00:00,,2021-08-23T23:59:59+00:00,2021-08-23T23:59:59+00:00,2021-09-06T23:59:59+00:00,
k8s:kep-1602,stable,k8s:v1.23,k8s:sig-instrumentation,slipped,2021-08-23T23:59:59+00:00,2021-08-23T23:59:59+00:00,2021-10-25T23:59:59+00:00,2021-08-23T23:59:59+00:00,2021-08-23T23:59:59+00:00,2021-08-30T23:59:59+00:00,
k8s:kep-1682,stable,k8s:v1.23,k8s:sig-storage,shipped,2021-09-13T23:59:59+00:00,2021-11-08T23:59:59+00:00,,,2021-09-13T23:59:59+00:00,2021-09-13T23:59:59+00:00,2021-09-13T23:59:59+00:00
k8s:kep-1698,stable,k8s:v1.23,k8s:sig-storage,shipped,2021-08-23T23:59:59+00:00,2021-08-23T23:59:59+00:00,,,,2021-09-06T23:59:59+00:00,
k8s:kep-1769,stable,k8s:v1.23,k8s:sig-node,slipped,2021-08-23T23:59:59+00:00,2021-08-23T23:59:59+00:00,2021-10-25T23:59:59+00:00,,2021-08-23T23:59:59+00:00,2021-08-23T23:59:59+00:00,
k8s:kep-1790,alpha,k8s:v1.23,k8s:sig-storage,shipped,,2021-11-08T23:59:59+00:00,,2021-09-13T23:59:59+00:00,2021-09-13T23:59:59+00:00,2021-09-13T23:59:59+00:00,2021-09-13T23:59:59+00:00
k8s:kep-1847,alpha,k8s:v1.23,k8s:sig-apps,shipped,,2021-11-08T23:59:59+00:00,,2021-09-13T23:59:59+00:00,2021-09-13T23:59:59+00:00,,2021-09-13T23:59:59+00:00
k8s:kep-1864,stable,k8s:v1.23,k8s:sig-network,slipped,2021-08-23T23:59:59+00:00,2021-08-23T23:59:59+00:00,,2021-08-23T23:59:59+00:00,2021-08-23T23:59:59+00:00,2021-09-06T23:59:59+00:00,
k8s:kep-1904,stable,k8s:v1.23,k8s:sig-api-machinery,slipped,2021-08-23T23:59:59+00:00,2021-08-23T23:59:59+00:00,2021-10-25T23:59:59+00:00,2021-08-23T23:59:59+00:00,,2021-09-13T23:59:59+00:00,
k8s:kep-1967,stable,k8s:v1.23,k8s:sig-node,slipped,2021-08-23T23:59:59+00:00,2021-08-23T23:59:59+00:00,2021-10-25T23:59:59+00:00,2021-08-23T23:59:59+00:00,2021-08-23T23:59:59+00:00,2021-08-23T23:59:59+00:00,
k8s:kep-1981,beta,k8s:v1.23,k8s:sig-windows,shipped,,2021-11-08T23:59:59+00:00,,2021-09-13T23:59:59+00:00,2021-09-13T23:59:59+00:00,2021-09-13T23:59:59+00:00,2021-09-13T23:59:59+00:00
k8s:kep-2040,beta,k8s:v1.23,k8s:sig-node,exception_granted,,2021-11-08T23:59:59+00:00,,,2021-09-13T23:59:59+00:00,2021-09-13T23:59:59+00:00,2021-09-13T23:59:59+00:00
k8s:kep-2079,stable,k8s:v1.23,k8s:sig-network,slipped,2021-08-23T23:59:59+00:00,2021-08-23T23:59:59+00:00,2021-10-25T23:59:59+00:00,,,2021-09-06T23:59:59+00:00,
k8s:kep-2086,stable,k8s:v1.23,k8s:sig-network,slipped,2021-08-23T23:59:59+00:00,2021-08-23T23:59:59+00:00,2021-10-25T23:59:59+00:00,,,2021-09-06T23:59:59+00:00,
k8s:kep-2133,beta,k8s:v1.23,k8s:sig-node,slipped,,2021-11-08T23:59:59+00:00,,2021-09-13T23:59:59+00:00,2021-09-13T23:59:59+00:00,2021-09-13T23:59:59+00:00,2021-09-13T23:59:59+00:00
k8s:kep-2185,stable,k8s:v1.23,k8s:sig-apps,slipped,2021-08-23T23:59:59+00:00,2021-08-30T23:59:59+00:00,2021-10-25T23:59:59+00:00,2021-08-23T23:59:59+00:00,,,
k8s:kep-2214,stable,k8s:v1.23,k8s:sig-apps,slipped,2021-08-23T23:59:59+00:00,2021-08-23T23:59:59+00:00,2021-10-25T23:59:59+00:00,,,,
k8s:kep-2227,beta,k8s:v1.23,k8s:sig-cli,slipped,2021-08-23T23:59:59+00:00,2021-08-23T23:59:59+00:00,2021-10-25T23:59:59+00:00,,,2021-09-13T23:59:59+00:00,
k8s:kep-2258,alpha,k8s:v1.23,k8s:sig-windows,slipped,,2021-09-06T23:59:59+00:00,,2021-09-06T23:59:59+00:00,2021-09-06T23:59:59+00:00,2021-09-13T23:59:59+00:00,2021-09-06T23:59:59+00:00
k8s:kep-2307,beta,k8s:v1.23,k8s:sig-apps,shipped,2021-08-23T23:59:59+00:00,,,,2021-08-23T23:59:59+00:00,,
k8s:kep-2317,beta,k8s:v1.23,k8s:sig-storage,shipped,,2021-11-08T23:59:59+00:00,,,,2021-09-13T23:59:59+00:00,2021-09-13T23:59:59+00:00
k8s:kep-2365,stable,k8s:v1.23,k8s:sig-network,shipped,2021-08-23T23:59:59+00:00,2021-08-23T23:59:59+00:00,,,,2021-09-06T23:59:59+00:00,
k8s:kep-2400,beta,k8s:v1.23,k8s:sig-node,slipped,,2021-09-06T23:59:59+00:00,,,,2021-08-23T23:59:59+00:00,
k8s:kep-2403,beta,k8s:v1.23,k8s:sig-node,shipped,,2021-11-01T23:59:59+00:00,,,2021-09-13T23:59:59+00:00,2021-09-13T23:59:59+00:00,2021-09-13T23:59:59+00:00
k8s:kep-2413,beta,k8s:v1.23,k8s:sig-node,slipped,2021-08-23T23:59:59+00:00,2021-08-23T23:59:59+00:00,2021-10-25T23:59:59+00:00,2021-08-23T23:59:59+00:00,,2021-08-23T23:59:59+00:00,
k8s:kep-2420,stable,k8s:v1.23,k8s:sig-testing,shipped,2021-08-23T23:59:59+00:00,2021-10-18T23:59:59+00:00,,2021-08-23T23:59:59+00:00,,2021-08-23T23:59:59+00:00,
k8s:kep-2433,beta,k8s:v1.23,k8s:sig-network,shipped,,2021-11-08T23:59:59+00:00,,,2021-09-06T23:59:59+00:00,2021-09-06T23:59:59+00:00,2021-09-06T23:59:59+00:00
k8s:kep-2436,stable,k8s:v1.23,k8s:sig-cloud-provider,slipped,2021-08-23T23:59:59+00:00,2021-08-23T23:59:59+00:00,2021-10-25T23:59:59+00:00,2021-08-23T23:59:59+00:00,,,
k8s:kep-2438,beta,k8s:v1.23,k8s:sig-network,slipped,2021-09-13T23:59:59+00:00,2021-11-01T23:59:59+00:00,2021-10-25T23:59:59+00:00,2021-09-06T23:59:59+00:00,,2021-09-06T23:59:59+00:00,2021-09-06T23:59:59+00:00
k8s:kep-2464,beta,k8s:v1.23,k8s:sig-testing,unresolved,2021-08-23T23:59:59+00:00,2021-10-18T23:59:59+00:00,,2021-08-23T23:59:59+00:00,2021-08-23T23:59:59+00:00,2021-08-23T23:59:59+00:00,
k8s:kep-2572,beta,k8s:v1.23,k8s:sig-release,unresolved,2021-08-23T23:59:59+00:00,2021-08-23T23:59:59+00:00,2021-10-25T23:59:59+00:00,2021-08-23T23:59:59+00:00,,,
k8s:kep-2579,beta,k8s:v1.23,k8s:sig-auth,shipped,,,,2021-09-06T23:59:59+00:00,,,2021-09-06T23:59:59+00:00
k8s:kep-2590,alpha,k8s:v1.23,k8s:sig-cli,slipped,,2021-11-08T23:59:59+00:00,,2021-09-13T23:59:59+00:00,2021-09-13T23:59:59+00:00,2021-09-13T23:59:59+00:00,2021-09-13T23:59:59+00:00
k8s:kep-2593,alpha,k8s:v1.23,k8s:sig-network,slipped,2021-09-06T23:59:59+00:00,2021-09-06T23:59:59+00:00,,,,2021-09-06T23:59:59+00:00,2021-09-06T23:59:59+00:00
k8s:kep-2599,beta,k8s:v1.23,k8s:sig-apps,unresolved,2021-08-23T23:59:59+00:00,2021-08-23T23:59:59+00:00,,,,,
k8s:kep-2625,beta,k8s:v1.23,k8s:sig-node,unresolved,2021-08-23T23:59:59+00:00,2021-08-23T23:59:59+00:00,,,,2021-08-23T23:59:59+00:00,
k8s:kep-2644,alpha,k8s:v1.23,k8s:sig-storage,shipped,,2021-11-08T23:59:59+00:00,,,,2021-09-13T23:59:59+00:00,2021-09-13T23:59:59+00:00
k8s:kep-2699,alpha,k8s:v1.23,k8s:sig-cloud-provider,slipped,2021-09-13T23:59:59+00:00,2021-11-08T23:59:59+00:00,,2021-09-13T23:59:59+00:00,,,2021-09-13T23:59:59+00:00
k8s:kep-2712,alpha,k8s:v1.23,k8s:sig-node,exception_granted,,,,,2021-09-13T23:59:59+00:00,2021-09-13T23:59:59+00:00,2021-09-13T23:59:59+00:00
k8s:kep-277,beta,k8s:v1.23,k8s:sig-node,shipped,2021-08-23T23:59:59+00:00,2021-11-01T23:59:59+00:00,,2021-08-23T23:59:59+00:00,2021-08-23T23:59:59+00:00,2021-08-23T23:59:59+00:00,
k8s:kep-2784,stable,k8s:v1.23,k8s:sig-auth,slipped,2021-08-23T23:59:59+00:00,2021-09-06T23:59:59+00:00,2021-10-25T23:59:59+00:00,,,,
k8s:kep-2802,alpha,k8s:v1.23,k8s:sig-windows,shipped,,2021-11-08T23:59:59+00:00,,2021-09-13T23:59:59+00:00,,2021-09-13T23:59:59+00:00,2021-09-13T23:59:59+00:00
k8s:kep-2845,alpha,k8s:v1.23,k8s:sig-instrumentation,shipped,2021-08-30T23:59:59+00:00,2021-11-08T23:59:59+00:00,,2021-08-30T23:59:59+00:00,,2021-08-30T23:59:59+00:00,2021-08-30T23:59:59+00:00
k8s:kep-2876,alpha,k8s:v1.23,k8s:sig-api-machinery,unresolved,,,,,,2021-09-13T23:59:59+00:00,2021-09-13T23:59:59+00:00
k8s:kep-2879,alpha,k8s:v1.23,k8s:sig-apps,shipped,,2021-11-01T23:59:59+00:00,,,,,2021-09-06T23:59:59+00:00
k8s:kep-2885,alpha,k8s:v1.23,k8s:sig-api-machinery,exception_granted,,2021-11-08T23:59:59+00:00,,,,2021-09-13T23:59:59+00:00,2021-09-13T23:59:59+00:00
k8s:kep-2887,alpha,k8s:v1.23,k8s:sig-api-machinery,shipped,,2021-11-08T23:59:59+00:00,,,,2021-09-13T23:59:59+00:00,2021-09-13T23:59:59+00:00
k8s:kep-2891,alpha,k8s:v1.23,k8s:sig-scheduling,unresolved,,2021-11-08T23:59:59+00:00,2021-10-25T23:59:59+00:00,,,,2021-09-13T23:59:59+00:00
k8s:kep-2896,alpha,k8s:v1.23,k8s:sig-api-machinery,unresolved,,2021-11-08T23:59:59+00:00,,,,2021-09-13T23:59:59+00:00,2021-09-13T23:59:59+00:00
k8s:kep-2902,alpha,k8s:v1.23,k8s:sig-node,unresolved,,,,,,2021-09-13T23:59:59+00:00,2021-09-13T23:59:59+00:00
k8s:kep-2915,alpha,k8s:v1.23,k8s:sig-cluster-lifecycle,unresolved,,2021-11-08T23:59:59+00:00,,,,,2021-09-13T23:59:59+00:00
k8s:kep-2926,beta,k8s:v1.23,k8s:sig-scheduling,shipped,,,,2021-09-13T23:59:59+00:00,,,2021-09-13T23:59:59+00:00
k8s:kep-563,stable,k8s:v1.23,k8s:sig-network,shipped,2021-08-23T23:59:59+00:00,2021-11-08T23:59:59+00:00,,2021-08-23T23:59:59+00:00,2021-08-23T23:59:59+00:00,2021-09-06T23:59:59+00:00,
k8s:kep-592,stable,k8s:v1.23,k8s:sig-apps,shipped,2021-08-23T23:59:59+00:00,2021-08-23T23:59:59+00:00,,2021-08-23T23:59:59+00:00,,,
k8s:kep-695,stable,k8s:v1.23,k8s:sig-storage,shipped,,2021-11-01T23:59:59+00:00,,2021-09-06T23:59:59+00:00,2021-09-06T23:59:59+00:00,2021-09-06T23:59:59+00:00,2021-09-06T23:59:59+00:00
k8s:kep-961,alpha,k8s:v1.23,k8s:sig-apps,slipped,,2021-10-18T23:59:59+00:00,,,2021-09-06T23:59:59+00:00,,2021-09-06T23:59:59+00:00
k8s:kep-1164,stable,k8s:v1.24,k8s:sig-api-machinery,shipped,,2022-03-14T23:59:59+00:00,,2022-01-24T23:59:59+00:00,2022-01-24T23:59:59+00:00,2022-01-31T23:59:59+00:00,2022-01-24T23:59:59+00:00
k8s:kep-1258,stable,k8s:v1.24,k8s:sig-scheduling,shipped,2022-01-24T23:59:59+00:00,2022-03-21T23:59:59+00:00,,,2022-01-24T23:59:59+00:00,2022-01-24T23:59:59+00:00,2022-01-24T23:59:59+00:00
k8s:kep-1287,alpha,k8s:v1.24,k8s:sig-node,slipped,,2022-03-14T23:59:59+00:00,,2022-01-31T23:59:59+00:00,2022-01-31T23:59:59+00:00,2022-02-07T23:59:59+00:00,2022-01-31T23:59:59+00:00
k8s:kep-1432,beta,k8s:v1.24,k8s:sig-storage,slipped,2022-01-10T23:59:59+00:00,2022-01-10T23:59:59+00:00,,,2022-01-10T23:59:59+00:00,2022-01-31T23:59:59+00:00,
k8s:kep-1435,beta,k8s:v1.24,k8s:sig-network,shipped,,,,2022-02-07T23:59:59+00:00,2022-02-07T23:59:59+00:00,2022-02-07T23:59:59+00:00,2022-02-07T23:59:59+00:00
k8s:kep-1487,stable,k8s:v1.24,k8s:sig-storage,slipped,,,,2022-01-31T23:59:59+00:00,,2022-01-31T23:59:59+00:00,2022-01-31T23:59:59+00:00
k8s:kep-1489,stable,k8s:v1.24,k8s:sig-storage,unresolved,,2022-03-14T23:59:59+00:00,,2022-01-31T23:59:59+00:00,,2022-01-31T23:59:59+00:00,2022-01-31T23:59:59+00:00
k8s:kep-1490,stable,k8s:v1.24,k8s:sig-storage,shipped,,2022-03-14T23:59:59+00:00,,2022-01-31T23:59:59+00:00,,2022-01-31T23:59:59+00:00,2022-01-31T23:59:59+00:00
k8s:kep-1495,beta,k8s:v1.24,k8s:sig-storage,unresolved,,2022-03-28T23:59:59+00:00,,2022-01-31T23:59:59+00:00,2022-01-31T23:59:59+00:00,2022-01-31T23:59:59+00:00,2022-01-31T23:59:59+00:00
k8s:kep-1591,stable,k8s:v1.24,k8s:sig-apps,slipped,2022-01-10T23:59:59+00:00,2022-01-10T23:59:59+00:00,2022-03-07T23:59:59+00:00,2022-01-10T23:59:59+00:00,2022-01-10T23:59:59+00:00,2022-02-07T23:59:59+00:00,
